"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048854","GO:0048854","brain morphogenesis","17/4775","43/23210",0.00345246848832534,0.0145385711957143,0.0093262324637894,"52028/19165/19211/23797/19164/18015/18472/22418/20662/12558/59030/13796/210274/243961/21821/56484/231580",17
"GO:0006406","GO:0006406","mRNA export from nucleus","19/4775","50/23210",0.00347331758932299,0.0145865142630628,0.00935698708094543,"53379/53817/74412/223527/69823/225160/66679/71805/231386/19069/73826/20422/268420/103468/66231/20383/109095/66118/276770",19
"GO:0010828","GO:0010828","positive regulation of glucose transmembrane transport","19/4775","50/23210",0.00347331758932299,0.0145865142630628,0.00935698708094543,"11651/109880/11652/20511/76686/18753/104215/20411/76055/11636/68465/17258/232430/17319/384783/72993/58887/26416/109905",19
"GO:0060612","GO:0060612","adipose tissue development","19/4775","50/23210",0.00347331758932299,0.0145865142630628,0.00935698708094543,"13549/12567/22187/22433/15902/93691/11909/81004/18706/16905/19017/67800/229227/56436/20660/26383/14705/105171/114679",19
"GO:0071427","GO:0071427","mRNA-containing ribonucleoprotein complex export from nucleus","19/4775","50/23210",0.00347331758932299,0.0145865142630628,0.00935698708094543,"53379/53817/74412/223527/69823/225160/66679/71805/231386/19069/73826/20422/268420/103468/66231/20383/109095/66118/276770",19
"GO:0051225","GO:0051225","spindle assembly","33/4775","102/23210",0.00350584991846746,0.0147031052703074,0.00943177811935713,"234852/16211/22154/99412/53869/68942/11848/20479/22680/20185/13494/212307/104318/74237/20843/51885/66296/16569/13589/76959/100732/109359/21951/76789/213582/68142/76478/193385/223921/75608/51810/24061/67300",33
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","33/4775","102/23210",0.00350584991846746,0.0147031052703074,0.00943177811935713,"16001/12261/28106/68585/20356/67154/14083/16443/15516/22340/21416/19271/16412/18590/16011/20779/23897/56717/17188/16202/14456/20312/75141/67384/19401/239364/17537/16413/211323/14775/52065/244882/266692",33
"GO:0048738","GO:0048738","cardiac muscle tissue development","72/4775","260/23210",0.00353219171178665,0.0148035091116007,0.00949618538136066,"55978/13642/17260/11789/12540/12387/93760/239719/66826/19130/19211/20807/53817/106628/15182/17168/19084/15902/77579/14534/64010/22632/68927/14180/22418/73739/17069/28185/56637/16412/12912/98733/16905/56376/63958/56717/24051/21814/108655/17258/18479/20467/234214/11739/17125/112405/23988/22003/14225/26398/11554/16526/19401/244810/16468/19736/17967/51810/20182/21821/15213/23966/22761/11548/26416/108058/20541/606496/238161/11364/211323/26413",72
"GO:0006942","GO:0006942","regulation of striated muscle contraction","28/4775","83/23210",0.00353871272083914,0.0148207635353079,0.00950725378446269,"16480/109552/98660/14219/14226/12652/13383/57440/58226/110355/22218/11931/18578/11938/14168/74166/109676/11928/11554/11603/11539/11548/12288/20541/238161/14705/14790/110893",28
"GO:0014812","GO:0014812","muscle cell migration","34/4775","106/23210",0.00359024246067222,0.0150263711948705,0.00963914740754317,"18591/17260/76709/67771/67220/12928/16009/14180/14083/68050/23789/18590/16011/20779/19017/18844/18479/16202/18667/17319/17918/238130/11792/234593/18133/13653/14745/231637/20660/19241/108058/17938/545156/16413",34
"GO:0006364","GO:0006364","rRNA processing","57/4775","198/23210",0.00359903126564737,0.0150459317595464,0.00965169515868285,"57316/67619/14791/52513/66138/68327/74778/68979/56200/64934/69237/223499/78581/224823/59028/69499/20088/66711/18813/66446/27993/67459/66181/50911/68147/230082/74097/67755/60321/67994/245474/14300/78651/108707/140546/216987/216156/30946/214627/224481/20055/67674/21771/27966/27225/67936/67040/18148/59050/19941/18114/20068/27176/20826/54127/17089/69713",57
"GO:0140014","GO:0140014","mitotic nuclear division","71/4775","256/23210",0.00359979713630672,0.0150459317595464,0.00965169515868285,"18591/234852/16211/99412/12576/12034/26554/53869/68942/16001/19385/11789/12540/51792/11848/52683/20479/26914/22680/83431/22629/13982/52696/13494/19357/72117/224023/52563/66156/20843/386649/16569/76959/71521/19384/59008/12704/17120/30949/109359/21951/116733/23980/76789/76499/213582/100710/68142/105513/56208/103733/193385/226151/223921/21335/68298/75608/66515/18023/229584/51810/24061/69556/103768/214987/67300/76707/66440/12237/18226/57028",71
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","14/4775","33/23210",0.003622206190554,0.0151088641168914,0.00969206513632319,"20852/12028/12034/13982/68585/15902/22418/12234/15402/68911/12608/26413/14775/353310",14
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle","14/4775","33/23210",0.003622206190554,0.0151088641168914,0.00969206513632319,"21856/19305/53600/66148/15510/58869/56273/66169/668173/21855/72170/19302/21854/67952",14
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","14/4775","33/23210",0.003622206190554,0.0151088641168914,0.00969206513632319,"13642/21844/216963/12928/14083/13838/53972/13638/13839/270190/217692/12569/13640/108699",14
"GO:0001843","GO:0001843","neural tube closure","35/4775","110/23210",0.00366392142438738,0.0152725325093632,0.0097970554723486,"19411/13544/18749/18747/93760/14365/76779/18643/11783/12808/19878/14534/108156/22418/105782/13800/93840/11352/24136/50884/16911/20481/13542/79464/56334/30841/50768/12367/73916/140570/19401/74143/225876/244058/20733",35
"GO:0007040","GO:0007040","lysosome organization","22/4775","61/23210",0.00370043338039879,0.0153727572709963,0.00986134785796443,"20615/19376/11432/11303/17101/11984/54525/68365/76959/77963/19063/77573/66508/12751/14339/56453/14824/56208/69668/11840/195040/19349",22
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","22/4775","61/23210",0.00370043338039879,0.0153727572709963,0.00986134785796443,"23790/11848/19211/18015/13829/18606/17283/20779/50768/76499/230959/108911/18708/235431/245555/13640/60595/20745/16413/16852/105352/211556",22
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","22/4775","61/23210",0.00370043338039879,0.0153727572709963,0.00986134785796443,"72349/15114/19165/22088/13982/19164/11820/19271/58184/69601/67845/12554/11804/19268/12402/70294/231125/72543/11539/28084/19349/18226",22
"GO:0051591","GO:0051591","response to cAMP","22/4775","61/23210",0.00370043338039879,0.0153727572709963,0.00986134785796443,"109880/11670/15165/13829/14555/20846/16011/19309/432442/107746/18708/12705/16476/16477/232087/20541/238161/76089/12916/109905/16478/110893",22
"GO:0080171","GO:0080171","lytic vacuole organization","22/4775","61/23210",0.00370043338039879,0.0153727572709963,0.00986134785796443,"20615/19376/11432/11303/17101/11984/54525/68365/76959/77963/19063/77573/66508/12751/14339/56453/14824/56208/69668/11840/195040/19349",22
"GO:0019932","GO:0019932","second-messenger-mediated signaling","111/4775","427/23210",0.00377296860261256,0.015663536319937,0.0100478773985578,"54409/27061/19088/109552/54446/51799/11803/15114/28240/215999/330814/56398/100072/11303/12289/17762/66437/12315/22353/14816/11540/15254/22210/432530/19084/14226/238276/12652/13488/210044/19056/13829/11514/17237/56637/224129/54720/11512/12504/23984/18607/11516/14680/14682/110355/14873/19271/57340/26557/19085/11931/14683/58869/54195/19055/99633/18578/230775/56717/13839/18125/11938/207565/74585/11517/17748/74166/12554/112405/18577/14678/19087/109676/23980/14225/19058/75141/17918/11554/268345/116838/18013/14745/217124/19773/17967/53901/233919/15560/80795/243277/12484/217125/68169/108071/11548/11538/52589/27967/20541/18212/606496/19762/14433/19229/26875/238161/76089/211323/105171/19122",111
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","125/4775","488/23210",0.00382632790760013,0.015871346848187,0.0101811841223611,"21823/12846/320634/13121/11677/13202/15929/16890/83429/19130/19211/11303/110391/109754/11370/71207/217166/15251/58520/13116/14137/268656/13488/15357/21834/68177/22418/20788/11429/18574/17069/11820/104015/20655/14555/52014/20975/11307/58226/14651/56409/16889/22359/14718/13106/15452/20617/15926/56695/111175/15490/13481/24136/11305/56428/228550/68603/230027/230101/108079/20280/58810/57320/269615/57357/71883/11517/16832/11941/269951/67800/50781/12971/17257/66234/56453/77116/11804/16835/67834/27399/76500/216134/433323/327655/56209/22346/110611/170835/17918/104069/219024/20597/100017/234515/319801/69863/18023/320404/54384/19302/72993/15560/242748/320129/67078/231070/20660/12705/18795/56632/14811/19229/22059/66569/22139/224671/76089/16531/16828/58242/13480/53881/208715/57028",125
"GO:0035265","GO:0035265","organ growth","61/4775","215/23210",0.00383074843635072,0.015871346848187,0.0101811841223611,"19411/11651/19156/17260/11789/12387/232339/56808/19130/19211/110147/58231/11749/53817/106628/13982/15182/67603/19084/64010/22632/50523/14180/17069/14083/28185/56637/17283/21416/22215/28146/56376/56717/21814/108655/56449/18479/52357/234214/11739/17125/23988/26398/11554/16526/19401/16468/19736/19773/17967/20182/246228/23966/11548/12288/239405/26416/108058/606496/238161/26413",61
"GO:0071824","GO:0071824","protein-DNA complex subunit organization","61/4775","215/23210",0.00383074843635072,0.015871346848187,0.0101811841223611,"20587/19182/13163/54624/13018/74763/93760/21427/72308/21374/66471/26914/15081/68024/73139/13982/404634/71902/104248/67089/83797/68776/14312/67155/68094/12912/19231/229906/59001/15441/19181/54343/23996/56469/20588/68142/114741/21343/229584/239364/72480/52808/66923/72931/22110/21413/56086/58243/54561/18148/19646/21833/53605/17955/22059/15078/237336/65019/319162/58230/14958",61
"GO:0014009","GO:0014009","glial cell proliferation","20/4775","54/23210",0.00389026331486944,0.0160747140322856,0.0103116405206466,"19047/12387/18016/104156/12759/14083/11516/12978/12912/13167/56717/20481/19242/269951/76527/20312/20927/50849/20238/20666",20
"GO:0034332","GO:0034332","adherens junction organization","20/4775","54/23210",0.00389026331486944,0.0160747140322856,0.0103116405206466,"54409/12540/12387/15257/211401/212307/12558/12565/26921/329165/20779/11518/12552/16582/12554/12988/232227/11845/18223/353310",20
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","20/4775","54/23210",0.00389026331486944,0.0160747140322856,0.0103116405206466,"19353/109880/11848/18016/18643/14219/19878/18186/68606/18645/56717/18479/22003/17127/67384/14745/320472/16423/21333/16413",20
"GO:0051568","GO:0051568","histone H3-K4 methylation","20/4775","54/23210",0.00389026331486944,0.0160747140322856,0.0103116405206466,"12387/110147/26914/77305/66354/66310/74322/213464/76246/192195/69188/24116/319974/23808/99982/56406/208043/68911/381022/66317",20
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","26/4775","76/23210",0.00390906536576609,0.0161343446471537,0.0103498924897522,"18591/11651/69754/12576/11789/19130/19211/106763/21929/69237/50523/12575/15516/67974/17283/20779/100732/12452/11461/11819/53380/12367/66259/192231/12453/12570",26
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","41/4775","134/23210",0.00391254586334059,0.0161343446471537,0.0103498924897522,"21844/21849/12387/19211/106628/15182/19052/15384/68585/13207/76566/15251/18570/22418/56637/18569/21416/240756/72674/93840/69601/16842/53378/67898/56717/21814/20901/17127/76499/19058/241324/107586/66515/13138/15213/67040/192173/80288/76707/629378/353310",41
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","41/4775","134/23210",0.00391254586334059,0.0161343446471537,0.0103498924897522,"18591/109552/12297/12028/15114/26556/12289/217154/12298/67972/238276/13488/12504/57440/18607/12322/14873/76055/14169/20617/22218/13167/11931/14810/14467/11517/11941/20866/20312/21838/109676/11554/116873/12293/118454/15171/207911/12288/56632/20315/238161",41
"GO:0045022","GO:0045022","early endosome to late endosome transport","16/4775","40/23210",0.0039210138034601,0.0161476620563337,0.010358435368702,"26395/54198/216344/74718/20779/77963/14339/77116/56208/54673/231876/55988/66700/26417/26413/19349",16
"GO:0098926","GO:0098926","postsynaptic signal transduction","16/4775","40/23210",0.0039210138034601,0.0161476620563337,0.010358435368702,"382056/20848/17069/16646/20411/234214/14678/12669/50849/67792/243764/12569/18795/77531/11308/211323",16
"GO:0016072","GO:0016072","rRNA metabolic process","59/4775","207/23210",0.00394323217013415,0.0162283219818939,0.0104101772631537,"57316/67619/14791/52513/66138/68327/74778/68979/56200/64934/69237/223499/78581/224823/59028/69499/20088/66711/18813/66446/27993/67459/66181/50911/68147/230082/74097/67755/60321/67994/245474/14300/78651/108707/140546/216987/216156/30946/214627/224481/20055/67674/68544/21771/27966/27225/105083/67936/67040/18148/59050/19941/18114/20068/27176/20826/54127/17089/69713",59
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","31/4775","95/23210",0.00395326514702618,0.0162587589268955,0.0104297020170481,"11651/72349/15114/19165/22088/13982/19164/12328/11843/14083/11820/18607/20662/19271/58184/11352/69601/20779/67845/12554/11804/19268/12402/70294/231125/72543/11539/19229/28084/19349/18226",31
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","18/4775","47/23210",0.00398361911212406,0.016361766706359,0.0104957796586487,"12048/14084/19165/19211/18611/58231/21929/21859/69635/72393/17153/20482/57320/80751/14155/79201/83925/14775",18
"GO:1903018","GO:1903018","regulation of glycoprotein metabolic process","18/4775","47/23210",0.00398361911212406,0.016361766706359,0.0104957796586487,"99412/12387/56398/56321/19324/16432/76308/21416/76055/64294/13010/246179/56374/117148/239528/69352/235534/18795",18
"GO:0043647","GO:0043647","inositol phosphate metabolic process","23/4775","65/23210",0.00400361044394832,0.0164219949347581,0.0105344149861077,"320634/19211/71207/104015/20975/56409/20617/228550/20280/269615/11517/77116/27399/76500/327655/170835/234515/320404/54384/320129/18795/19229/58242",23
"GO:1903793","GO:1903793","positive regulation of anion transport","23/4775","65/23210",0.00400361044394832,0.0164219949347581,0.0105344149861077,"22044/19164/11540/216739/18753/12934/20983/54393/433256/20910/14077/69076/14812/54208/12424/17319/226407/11980/11998/15560/11911/12608/94245",23
"GO:0031645","GO:0031645","negative regulation of nervous system process","13/4775","30/23210",0.00400754361493677,0.0164271983950035,0.0105377529124562,"12297/19211/94185/108013/192170/99738/245537/12404/77116/18133/11998/15171/64009",13
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","27/4775","80/23210",0.00410618527176489,0.0168203536215485,0.0107899549333944,"109552/12297/12028/15114/12289/217154/12298/13488/57440/18607/14873/14169/20617/22218/13167/11931/14467/20866/20312/21838/109676/11554/116873/12293/118454/12288/238161",27
"GO:0021915","GO:0021915","neural tube development","55/4775","191/23210",0.00415373701430188,0.0170038437537657,0.0109076605596786,"269593/19411/78783/13544/18749/18747/93760/14365/19165/76779/18141/58231/18643/14232/19164/11783/12808/19878/18015/66910/14534/108156/15251/22418/105782/13800/21416/93840/11352/18845/24136/50884/16911/20481/13542/79464/56334/30841/70495/50768/12367/73916/14472/140570/107586/19401/74143/277939/50524/225876/12631/72475/20666/244058/20733",55
"GO:0048709","GO:0048709","oligodendrocyte differentiation","33/4775","103/23210",0.00415791440331915,0.0170096498317602,0.0109113850544966,"22388/12799/12387/19211/64383/15182/17172/15902/18015/12759/18606/94185/110355/21416/19271/19262/19744/56717/19242/245537/76527/232232/17136/216049/13138/23966/235402/18377/21367/18212/56386/211323/110893",33
"GO:0006275","GO:0006275","regulation of DNA replication","34/4775","107/23210",0.00424071736878065,0.017336884999027,0.0111213005406317,"19353/12540/14084/110147/21927/69237/78903/26419/22404/15461/20843/67444/98415/18538/13010/71521/233877/19647/108686/26398/319651/68142/216156/216049/68379/52808/24061/15171/214987/16476/81702/18148/50755/22059",34
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","24/4775","69/23210",0.00428247496680144,0.0174792906433637,0.0112126512053814,"72349/67603/18015/15357/18753/56637/19252/19271/69601/15259/19099/114715/19246/15502/22223/20597/18218/114716/20660/18750/51791/235584/231474/18226",24
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction","24/4775","69/23210",0.00428247496680144,0.0174792906433637,0.0112126512053814,"16480/109552/98660/14219/14226/12652/13383/57440/58226/22218/11931/18578/11938/14168/74166/109676/11928/11554/11603/11539/11548/12288/20541/238161",24
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","28/4775","84/23210",0.00428405647398582,0.0174792906433637,0.0112126512053814,"22230/56085/19280/12261/13982/21929/67245/68585/80913/74136/217166/224938/18607/69601/22174/80912/70312/73945/72993/11845/237868/81702/14251/15289/56496/52065/69368/67917",28
"GO:0060606","GO:0060606","tube closure","35/4775","111/23210",0.00431146649317414,0.017579491356097,0.0112769281640596,"19411/13544/18749/18747/93760/14365/76779/18643/11783/12808/19878/14534/108156/22418/105782/13800/93840/11352/24136/50884/16911/20481/13542/79464/56334/30841/50768/12367/73916/140570/19401/74143/225876/244058/20733",35
"GO:0010906","GO:0010906","regulation of glucose metabolic process","36/4775","115/23210",0.00437088810076906,0.0178099967886591,0.0114247932616199,"11651/20869/11652/17978/59046/16010/58246/14783/16009/15251/13194/12015/21416/20411/72674/80915/20779/56717/27999/14583/67800/30949/19883/319801/18023/384783/68837/19045/67078/77781/11548/17425/22059/11364/15289/59003",36
"GO:0048285","GO:0048285","organelle fission","117/4775","455/23210",0.00438815877099403,0.017839975210402,0.011444023881074,"18591/234852/16211/99412/12576/19298/12317/12034/26554/67900/53869/68942/16001/19385/11789/12540/51792/11848/52683/20479/110147/64383/26914/22680/21974/17762/83431/22629/66437/22187/13982/52696/13179/66713/56371/22210/13494/217716/20729/22418/19357/239555/15499/72117/224023/74006/69104/224826/52563/224727/72930/66156/12877/14545/20843/75734/74117/56428/386649/16569/18632/54418/76959/230861/19017/71521/19384/59008/12704/17120/30949/109359/21951/56749/116733/28135/235559/23980/76789/76499/213582/100710/68142/105513/56208/103733/193385/226151/223921/20437/21335/114874/74143/68298/75608/66515/18023/229584/72759/51810/24061/69556/103768/76824/214987/67300/70772/18795/12323/72108/69260/76707/66440/12237/12176/18226/57028",117
"GO:0021533","GO:0021533","cell differentiation in hindbrain","12/4775","27/23210",0.00438982033968853,0.017839975210402,0.011444023881074,"18032/19130/16869/67269/72393/16825/22241/11941/12404/19883/12286/57754",12
"GO:1903861","GO:1903861","positive regulation of dendrite extension","12/4775","27/23210",0.00438982033968853,0.017839975210402,0.011444023881074,"20403/15387/240058/20983/20980/19415/17257/20979/54673/116838/233489/116837",12
"GO:2000727","GO:2000727","positive regulation of cardiac muscle cell differentiation","12/4775","27/23210",0.00438982033968853,0.017839975210402,0.011444023881074,"13642/17260/53817/106628/14534/56637/56717/11739/23988/11554/238161/211323",12
"GO:0051205","GO:0051205","protein insertion into membrane","15/4775","37/23210",0.00443972984668649,0.0180190483902714,0.0115588961117086,"12028/52551/27643/30055/56322/223696/224727/30059/17153/56330/67184/54673/69773/56495/52250",15
"GO:1901385","GO:1901385","regulation of voltage-gated calcium channel activity","15/4775","37/23210",0.00443972984668649,0.0180190483902714,0.0115588961117086,"109552/12297/217154/12298/12295/57440/14169/18578/15444/14467/14697/12286/100503659/70729/12293",15
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","29/4775","88/23210",0.00444327709854307,0.0180215811266566,0.0115605208166387,"13642/17260/20656/19130/53817/106628/14534/243931/56637/21357/20429/56717/52163/11739/23988/244723/56469/11554/193385/666794/19241/69807/26416/21833/14251/20315/238161/211323/276770",29
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","19/4775","51/23210",0.00448446568742958,0.0181766804490489,0.0116600142480175,"22388/76709/12343/56431/20742/13829/20356/12345/11518/14489/11519/50876/22003/110380/12631/20740/50875/12632/57028",19
"GO:0031060","GO:0031060","regulation of histone methylation","25/4775","73/23210",0.00453680488817394,0.0183767425332407,0.0117883504840373,"20587/54624/13018/12387/110147/26914/22433/66354/18193/214669/193796/17283/14194/76246/16905/109331/69188/24116/319974/17257/99982/16468/68911/234135/66317",25
"GO:0019083","GO:0019083","viral transcription","17/4775","44/23210",0.00456370350450632,0.0184735601479195,0.0118504572460381,"20587/20683/19182/18643/94091/66354/19720/21357/68776/93679/98415/67778/16842/229906/230908/69807/16476",17
"GO:0014909","GO:0014909","smooth muscle cell migration","30/4775","92/23210",0.00458459058418489,0.018509120816366,0.0118732687765548,"18591/17260/76709/67771/12928/16009/14180/14083/23789/18590/16011/20779/19017/18844/18479/16202/18667/17319/17918/238130/11792/234593/18133/13653/14745/231637/20660/19241/108058/545156",30
"GO:0001731","GO:0001731","formation of translation preinitiation complex","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"68995/217869/68184/26905/22384/75705/67204",7
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"17257/66694/22272/66152/13063/66576/107197",7
"GO:0036295","GO:0036295","cellular response to increased oxygen levels","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"11972/54411/21871/66290/69668/195040/11964",7
"GO:0039702","GO:0039702","viral budding via host ESCRT complex","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"68942/20479/22088/116733/75608/66700/330192",7
"GO:0060124","GO:0060124","positive regulation of growth hormone secretion","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"16443/11516/54393/76055/28146/54126/69227",7
"GO:0071712","GO:0071712","ER-associated misfolded protein catabolic process","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"20316/22230/54197/67819/224727/30931/269523",7
"GO:0090161","GO:0090161","Golgi ribbon formation","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"360013/99412/53611/58244/53330/228960/70297",7
"GO:0098787","GO:0098787","mRNA cleavage involved in mRNA processing","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"68092/66899/108062/68219/269061/83410/432508",7
"GO:0099639","GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"56149/17274/53869/105782/18196/54645/216831",7
"GO:1904152","GO:1904152","regulation of retrograde protein transport, ER to cytosol","7/4775","12/23210",0.00460551359810308,0.018509120816366,0.0118732687765548,"27061/66753/56228/108687/216440/226418/75744",7
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","86/4775","322/23210",0.00463075623775935,0.0185984444337371,0.0119305682737952,"18591/53310/20869/16001/64297/18016/19165/22088/106763/15182/14360/17311/19164/13385/24056/18753/13829/20491/18606/15499/14083/224105/51789/11820/13548/12504/12978/22340/19271/11302/16412/18186/18590/12747/13838/11352/329165/98878/19246/20779/16183/23897/16800/67916/16451/16975/56717/18762/22022/15505/14456/18983/107566/11804/21838/12424/17319/12388/22021/12402/74012/15275/231125/12520/56013/11603/101490/11539/231134/18754/12484/13640/108071/72065/18750/11538/260299/12805/11308/19229/22059/211323/26417/105352/28084/19122",86
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation","11/4775","24/23210",0.00474290569942375,0.0190364672115543,0.01221155202353,"320634/19211/170749/104015/20975/77116/170835/219024/234515/54384/101490",11
"GO:0019722","GO:0019722","calcium-mediated signaling","59/4775","209/23210",0.00494792503969435,0.0198429717117416,0.0127289101841487,"27061/109552/54446/15114/28240/215999/330814/56398/100072/12289/17762/66437/12315/14816/15254/14226/238276/13488/19056/13829/56637/54720/12504/18607/14873/19271/57340/26557/11931/19055/230775/56717/11938/207565/74585/74166/12554/112405/109676/14225/19058/17918/18013/217124/17967/53901/80795/12484/217125/108071/52589/27967/20541/18212/19762/19229/238161/211323/19122",59
"GO:0030042","GO:0030042","actin filament depolymerization","20/4775","55/23210",0.00495028231835499,0.0198429717117416,0.0127289101841487,"22388/76709/12343/56431/20742/13829/20356/12345/11518/14489/11519/50876/22003/320878/110380/12631/20740/50875/12632/57028",20
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","23/4775","66/23210",0.00496907894616024,0.0198795403653977,0.0127523683190847,"67619/20103/68327/74778/68979/57837/223499/78581/224823/59028/69499/20088/67994/78651/108707/216987/30946/20055/21771/50529/18148/20068/54127",23
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","23/4775","66/23210",0.00496907894616024,0.0198795403653977,0.0127523683190847,"72349/15114/19165/22088/13982/19164/68585/11820/19271/58184/69601/67845/12554/11804/19268/12402/70294/231125/72543/11539/28084/19349/18226",23
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","23/4775","66/23210",0.00496907894616024,0.0198795403653977,0.0127523683190847,"16400/11651/53869/53328/16573/76686/18412/217154/20742/14694/238276/13383/18607/20411/16412/74117/67830/56294/17918/217124/11845/13483/19122",23
"GO:0060479","GO:0060479","lung cell differentiation","14/4775","34/23210",0.00500754580684726,0.0200120875889002,0.0128373949838218,"12387/18028/17172/64010/21834/74123/12912/20602/231872/108655/19058/15402/72007/21833",14
"GO:0032400","GO:0032400","melanosome localization","10/4775","21/23210",0.00502493294203042,0.0200120875889002,0.0128373949838218,"53869/26395/19324/69654/77573/13191/17918/110380/232946/19326",10
"GO:0046339","GO:0046339","diacylglycerol metabolic process","10/4775","21/23210",0.00502493294203042,0.0200120875889002,0.0128373949838218,"56077/16890/13350/67800/380921/269060/217480/231871/104418/227333",10
"GO:0046716","GO:0046716","muscle cell cellular homeostasis","10/4775","21/23210",0.00502493294203042,0.0200120875889002,0.0128373949838218,"16795/11789/20807/16784/15251/20655/11674/29810/69807/12632",10
"GO:0051220","GO:0051220","cytoplasmic sequestering of protein","10/4775","21/23210",0.00502493294203042,0.0200120875889002,0.0128373949838218,"109552/50868/14084/54401/94221/53380/56320/21335/21833/66915",10
"GO:1901223","GO:1901223","negative regulation of NIK/NF-kappaB signaling","10/4775","21/23210",0.00502493294203042,0.0200120875889002,0.0128373949838218,"103583/19042/12333/72674/68197/74256/18133/19043/56496/266692",10
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","10/4775","21/23210",0.00502493294203042,0.0200120875889002,0.0128373949838218,"234852/68942/20479/13494/20843/76959/193385/75608/51810/24061",10
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","35/4775","112/23210",0.00505338823312805,0.0200983193711306,0.012892711124316,"29813/234371/12028/66626/20656/12048/15257/66354/15387/12759/12575/17685/224727/12015/67991/57438/56428/20482/12371/69076/17193/17319/219158/68539/99982/17210/18708/69807/50755/22059/22070/19941/20315/13663/12050",35
"GO:0021694","GO:0021694","cerebellar Purkinje cell layer formation","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"16869/67269/72393/16825/11941/19883/12286/57754",8
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"14081/216739/13350/433256/70025/67800/50790/110446",8
"GO:0046033","GO:0046033","AMP metabolic process","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"11821/56248/110639/11636/109674/11639/11637/19139",8
"GO:0046855","GO:0046855","inositol phosphate dephosphorylation","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"320634/19211/104015/20975/77116/170835/234515/54384",8
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"20852/20848/216233/14083/230514/109241/56436/18708",8
"GO:0060965","GO:0060965","negative regulation of gene silencing by miRNA","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"20185/13982/19055/20602/17257/103284/15568/22059",8
"GO:0071378","GO:0071378","cellular response to growth hormone stimulus","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"20852/20848/216233/14083/230514/109241/56436/18708",8
"GO:0098962","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"26556/73340/72555/12794/18164/20779/380785/53324",8
"GO:1904294","GO:1904294","positive regulation of ERAD pathway","8/4775","15/23210",0.00507918598219328,0.0200983193711306,0.012892711124316,"27061/52551/56085/110616/224727/64209/108687/54609",8
